order_id;accepted_at;product_id;quantity;regular_price;price;cost_price
1518660474;2022-01-16 13:22:53;9134;1;289;289;198
1516812924;2022-01-11 11:19:11;5526;1;679;679;492
1518594640;2022-01-16 17:19:53;5526;1;679;679;497
1518485446;2022-01-16 22:44:23;5526;1;679;679;497
1517706820;2022-01-14 16:06:49;5526;2;679;679;494
1517517605;2022-01-13 15:39:45;5526;2;679;679;494
1517735105;2022-01-14 18:43:07;5526;1;679;679;494
1517075068;2022-01-11 20:37:12;5526;1;679;679;493
1516919958;2022-01-11 21:39:11;5526;1;679;679;493
1516591402;2022-01-10 09:56:45;53956;1;109;72;42
1517093258;2022-01-12 14:59:40;53956;1;109;72;42
1518738761;2022-01-16 10:36:49;53956;1;109;72;42
1518208006;2022-01-15 15:24:15;53956;1;109;72;42
1517004495;2022-01-11 21:28:25;53956;1;109;72;42
1518355648;2022-01-15 12:23:39;53956;1;109;72;42
1518507508;2022-01-16 12:13:01;40129;1;299;299;109
1518017068;2022-01-14 13:18:26;40129;1;299;299;109
1517774882;2022-01-14 10:38:43;40129;1;299;299;109
1518491058;2022-01-16 15:54:00;1732;2;59;59;38
1518478858;2022-01-15 16:47:15;1732;5;59;59;38
1517018316;2022-01-11 21:01:50;1732;2;59;59;38
1517265022;2022-01-12 20:59:14;1732;1;59;59;38
1518608555;2022-01-16 22:33:49;1732;2;59;59;38
1518400251;2022-01-16 19:30:36;1732;3;59;59;38
1517250185;2022-01-12 08:02:34;1732;2;59;59;38
1518093883;2022-01-15 14:41:10;1732;2;59;59;38
1518348540;2022-01-15 10:52:33;48286;1;155;155;89
1518415073;2022-01-16 13:46:18;48286;1;155;155;89
1516556773;2022-01-10 17:14:40;48286;1;155;155;89
1518101069;2022-01-15 13:21:32;48286;1;155;155;89
1517280807;2022-01-12 16:46:43;10618;1;299;299;178
1517703427;2022-01-14 14:19:28;20606;1;98;98;56
1516946341;2022-01-11 22:17:22;20606;1;98;98;56
1517927767;2022-01-14 20:21:28;29095;1;64;64;36
1518310538;2022-01-15 16:06:14;80346;1;399;322;179
1517461769;2022-01-12 15:54:51;3731;3;75;75;43
1517569969;2022-01-13 16:59:18;3731;12;75;75;43
1517759926;2022-01-14 16:36:51;3731;1;75;75;43
1517626521;2022-01-14 15:35:48;3731;1;75;75;43
1517839432;2022-01-14 14:51:15;3731;2;75;75;43
1518148178;2022-01-15 08:48:59;3731;3;75;75;43
1517381583;2022-01-13 08:39:07;3731;4;75;75;43
1517319173;2022-01-12 16:32:09;10914;1;106;106;56
1517819126;2022-01-14 16:37:02;83164;1;365;365;190
1518486782;2022-01-16 15:08:15;83164;1;365;365;190
1516911901;2022-01-11 17:51:34;6842;1;209;209;137
1517622334;2022-01-13 19:40:00;6842;1;209;209;137
1517910632;2022-01-14 14:53:26;6842;1;209;209;137
1518691320;2022-01-16 21:21:17;2245;1;289;289;256
1517018316;2022-01-11 21:01:50;2245;1;289;289;226
1516649121;2022-01-10 21:20:18;2245;1;289;289;226
1517250185;2022-01-12 08:02:34;2245;1;289;289;226
1517022918;2022-01-11 21:34:05;2245;1;289;289;226
1516549893;2022-01-10 22:54:55;2245;1;289;289;226
1517055995;2022-01-11 18:29:33;2245;1;289;289;226
1516538643;2022-01-10 18:49:33;2245;1;289;289;226
1516812924;2022-01-11 11:19:11;2245;1;289;289;226
1518508024;2022-01-16 21:04:36;2245;1;289;289;256
1518537971;2022-01-16 21:54:01;2245;1;289;289;256
1518525438;2022-01-16 19:30:33;2245;1;289;289;256
1518643605;2022-01-16 19:23:42;2245;1;289;289;256
1518094271;2022-01-15 15:02:30;2245;1;289;289;256
1517959236;2022-01-14 20:25:43;2245;1;289;289;256
1517898933;2022-01-14 19:23:38;2245;1;289;289;256
1517678920;2022-01-14 15:14:24;2245;1;289;289;256
1517831715;2022-01-14 10:26:42;2245;1;289;289;256
1517601360;2022-01-13 22:10:22;2245;1;289;289;256
1517540781;2022-01-13 18:26:22;2245;1;289;289;256
1517673448;2022-01-13 22:43:27;2245;1;289;289;256
1517725636;2022-01-13 22:28:27;2245;1;289;289;256
1517405975;2022-01-13 18:31:26;2245;1;289;289;256
1517183287;2022-01-12 12:02:28;2245;1;289;289;226
1517134274;2022-01-12 20:09:21;2245;1;289;289;226
1517318567;2022-01-12 20:10:45;2245;1;289;289;226
1517268034;2022-01-12 11:12:43;2245;1;289;289;226
1516799675;2022-01-11 11:30:24;2245;1;289;289;226
1517185691;2022-01-12 19:02:41;2245;1;289;289;229
1517232347;2022-01-12 18:47:06;2245;1;289;289;229
1518378739;2022-01-16 16:42:29;2245;1;289;289;239
1518544545;2022-01-16 09:20:47;2245;1;289;289;239
1518266224;2022-01-15 22:11:49;2245;1;289;289;239
1518125611;2022-01-15 20:44:52;2245;1;289;289;239
1518182313;2022-01-15 21:19:38;2245;1;289;289;239
1518110267;2022-01-15 19:15:13;2245;1;289;289;239
1518100348;2022-01-15 13:22:41;2245;1;289;289;239
1517762410;2022-01-14 17:32:43;2245;1;289;289;239
1518485446;2022-01-16 22:44:23;2245;1;289;289;256
1516899462;2022-01-11 19:42:39;47713;1;663;464;339
1518427349;2022-01-15 14:54:40;47713;1;663;464;335
1517597202;2022-01-13 22:51:11;47713;1;663;464;335
1518366084;2022-01-15 15:49:03;13114;1;139;139;65
1516770163;2022-01-11 15:51:25;13114;1;139;139;65
1518644302;2022-01-16 09:26:20;13114;1;139;139;65
1517691266;2022-01-14 17:02:50;13114;1;139;139;65
1518468159;2022-01-16 12:09:11;9326;1;139;139;96
1518152803;2022-01-15 17:21:58;9326;1;139;139;96
1516840107;2022-01-11 19:36:19;9326;1;139;139;96
1517064795;2022-01-11 22:05:30;9326;1;139;139;96
1518580837;2022-01-16 10:59:21;9326;1;139;139;96
1518400406;2022-01-16 13:26:41;9326;1;139;139;96
1517815412;2022-01-14 17:29:27;9326;1;139;139;96
1518377694;2022-01-15 19:47:24;9326;1;139;139;96
1516829285;2022-01-11 18:44:30;9326;1;139;139;96
1518485446;2022-01-16 22:44:23;9326;1;139;139;96
1517160328;2022-01-12 15:20:12;9326;1;139;139;96
1518547718;2022-01-16 10:05:01;9326;2;139;139;96
1517728287;2022-01-14 22:56:32;36479;1;149;149;90
1516934173;2022-01-11 21:36:03;36479;1;149;149;90
1518229619;2022-01-15 22:42:48;36479;1;149;149;90
1516633623;2022-01-10 09:53:32;36479;1;149;149;90
1518020891;2022-01-15 22:42:36;36479;1;149;149;90
1518652759;2022-01-16 19:25:44;36479;1;149;149;90
1516731018;2022-01-10 09:13:09;36479;1;149;149;90
1517963966;2022-01-15 10:28:40;36479;1;149;149;90
1516923489;2022-01-11 17:49:58;36479;1;149;149;90
1517602796;2022-01-14 13:52:46;36479;1;149;149;90
1518456884;2022-01-16 20:04:10;36479;1;149;149;90
1516925267;2022-01-11 21:40:30;36479;1;149;149;90
1516797449;2022-01-10 08:49:06;36479;1;149;149;90
1517645601;2022-01-14 14:23:18;36479;1;149;149;90
1516739467;2022-01-11 19:03:24;36479;2;149;149;90
1518097511;2022-01-15 09:36:20;36479;1;149;149;90
1518654190;2022-01-16 18:19:02;36479;1;149;149;90
1517973092;2022-01-14 19:43:45;36479;1;149;149;90
1517745247;2022-01-14 16:14:49;36479;1;149;149;90
1517250185;2022-01-12 08:02:34;36479;1;149;149;90
1517755224;2022-01-14 13:21:40;36479;1;149;149;90
1517400080;2022-01-12 14:33:02;36479;1;149;149;90
1518514432;2022-01-16 16:07:55;36479;1;149;149;90
1516795367;2022-01-11 22:42:55;36479;1;149;149;90
1517457306;2022-01-13 20:41:54;36479;1;149;149;90
1517129682;2022-01-12 11:41:09;36479;1;149;149;90
1517693383;2022-01-14 19:45:14;36479;1;149;149;90
1517220545;2022-01-12 11:11:30;36479;1;149;149;90
1518398620;2022-01-16 19:02:32;10512;1;135;135;68
1518542967;2022-01-16 18:14:10;4598;1;51;51;28
1518352339;2022-01-16 18:48:12;4598;2;51;51;28
1518620510;2022-01-16 13:18:09;4598;2;51;51;28
1518644302;2022-01-16 09:26:20;4598;1;51;51;28
1518452883;2022-01-16 17:28:22;4598;1;51;51;28
1518574152;2022-01-16 20:35:37;4598;2;51;51;28
1517696287;2022-01-14 13:08:12;3006;1;245;245;160
1518494261;2022-01-16 17:05:00;8399;1;159;159;102
1516898228;2022-01-11 17:26:41;8399;1;159;159;102
1517680777;2022-01-13 14:54:25;8399;1;159;159;102
1518672470;2022-01-16 20:27:43;8399;1;159;159;102
1518039043;2022-01-15 19:41:56;9180;1;229;229;113
1518374749;2022-01-15 17:00:54;13016;1;77;77;36
1518507703;2022-01-16 12:44:53;45912;1;217;155;81
1517550708;2022-01-13 19:32:35;45912;1;217;155;81
1518509821;2022-01-16 20:57:33;45912;1;217;155;81
1517282395;2022-01-12 14:10:44;45912;1;217;155;81
1516866264;2022-01-11 14:30:51;45912;1;217;155;81
1516671816;2022-01-10 16:32:29;45912;1;217;155;81
1517693383;2022-01-14 19:45:14;45912;1;217;155;81
1516837027;2022-01-11 15:12:41;45912;1;217;155;81
1516688166;2022-01-10 08:59:23;45912;1;217;155;81
1517481351;2022-01-13 19:05:08;45912;1;217;155;81
1516812924;2022-01-11 11:19:11;45912;1;217;155;81
1518398620;2022-01-16 19:02:32;45912;1;217;155;81
1516602953;2022-01-10 09:13:28;45912;1;217;155;81
1517977229;2022-01-14 18:48:07;45912;1;217;155;81
1517748179;2022-01-14 08:56:30;45912;1;217;155;81
1517910366;2022-01-14 16:43:18;45912;1;217;155;81
1517095845;2022-01-12 16:27:21;45912;1;217;155;81
1518532167;2022-01-16 11:53:49;45912;1;217;155;81
1517118122;2022-01-12 18:44:17;45912;1;217;155;81
1517796322;2022-01-14 20:35:16;11188;1;269;242;139
1517058433;2022-01-12 15:42:58;9265;1;120;84;59
1518490169;2022-01-16 22:25:17;9265;1;120;84;66
1517578126;2022-01-13 16:03:05;9265;1;120;84;66
1518558335;2022-01-16 20:16:01;9265;1;120;84;66
1518229002;2022-01-15 18:35:13;9265;1;120;84;66
1518342316;2022-01-15 16:39:24;9265;1;120;84;66
1517232622;2022-01-12 10:27:38;9265;1;120;84;59
1518588409;2022-01-16 14:18:08;19850;1;169;147;91
1517597371;2022-01-13 22:55:41;19850;1;169;147;91
1518127004;2022-01-15 11:00:56;19850;1;169;147;91
1516900631;2022-01-11 16:08:18;19850;1;169;147;91
1518476908;2022-01-16 20:52:28;19850;1;169;147;91
1517603170;2022-01-13 16:19:14;19850;1;147;12;91
1517129654;2022-01-12 13:15:42;19850;1;169;147;91
1517235724;2022-01-12 20:35:46;19850;1;169;147;91
1518374427;2022-01-16 09:23:16;6506;1;499;282;223
1518426031;2022-01-16 17:32:22;31733;1;72;49;30
1518355820;2022-01-15 17:23:31;31733;1;72;49;30
1517878852;2022-01-14 18:00:25;31733;1;72;49;30
1518106316;2022-01-15 20:23:58;31733;1;72;49;30
1518229619;2022-01-15 22:42:48;31733;1;72;49;30
1518722281;2022-01-16 14:57:40;31733;1;72;49;30
1518472327;2022-01-16 10:05:08;31733;2;72;49;30
1518229002;2022-01-15 18:35:13;31733;1;72;49;30
1517588118;2022-01-13 12:30:02;31733;2;72;49;32
1517872931;2022-01-14 13:47:42;31733;1;72;49;30
1517977229;2022-01-14 18:48:07;31733;2;72;49;30
1517844242;2022-01-14 18:29:47;31733;1;72;49;30
1517895243;2022-01-14 12:04:47;31733;1;72;49;30
1518034413;2022-01-15 09:26:06;31733;1;72;49;30
1518436761;2022-01-16 14:42:36;1073;1;84;51,1;54
1518455119;2022-01-16 17:12:37;1073;1;84;73;54
1516871519;2022-01-11 13:40:01;16265;1;129;99;84
1518484885;2022-01-16 15:43:41;16265;1;129;99;84
1518671112;2022-01-16 21:18:17;10239;1;38;34;19
1518635000;2022-01-16 22:38:28;10239;2;38;34;19
1518495935;2022-01-16 13:32:22;14645;1;319;269;202
1518366084;2022-01-15 15:49:03;83008;1;189;108;85
1517954479;2022-01-14 13:56:27;83008;1;189;108;85
1518476655;2022-01-16 20:20:20;4137;1;71;62;42
1518547265;2022-01-16 18:16:28;4137;2;71;62;42
1518764172;2022-01-16 20:44:24;4137;1;71;62;42
1518449154;2022-01-16 18:18:45;4137;1;71;62;42
1517325542;2022-01-12 15:55:22;47713;1;663;464;339
1516668876;2022-01-10 15:38:40;47713;1;663;464;339
1516633805;2022-01-10 15:30:00;47713;2;663;464;339
1516975899;2022-01-11 09:36:39;6007;1;149;149;92
1517951718;2022-01-14 17:47:29;6007;1;149;149;92
1516572681;2022-01-10 15:22:38;6007;1;149;149;92
1517609703;2022-01-13 08:46:56;6007;1;149;149;92
1517395022;2022-01-13 16:09:57;6007;1;149;149;92
1517820711;2022-01-14 10:52:57;6007;1;149;149;92
1517701118;2022-01-14 15:09:38;6007;1;149;149;92
1517430038;2022-01-13 17:36:22;6007;1;149;149;92
1517313811;2022-01-13 16:54:06;6007;2;149;149;92
1517091470;2022-01-12 19:06:28;6007;1;149;149;92
1517487200;2022-01-13 08:05:55;9226;1;149;149;73
1517518835;2022-01-13 12:55:06;9226;1;149;149;73
1518475369;2022-01-16 10:53:27;9226;1;149;149;73
1518037771;2022-01-15 09:58:30;9226;1;149;149;73
1518779764;2022-01-16 17:47:03;9226;2;149;149;73
1516709735;2022-01-10 17:22:11;49613;1;189;189;71
1516860574;2022-01-11 20:34:52;12063;1;169;169;88
1518479588;2022-01-16 16:23:34;12063;1;169;169;88
1518375821;2022-01-15 12:59:45;12063;2;169;169;88
1517512330;2022-01-13 18:15:25;12063;2;169;169;88
1517359028;2022-01-13 20:05:49;41684;1;265;265;156
1516707048;2022-01-10 11:04:52;41684;1;265;265;156
1517531840;2022-01-13 11:53:12;41684;1;265;265;156
1517582173;2022-01-13 09:56:46;41684;1;265;265;156
1517853113;2022-01-14 19:36:47;41684;1;265;265;156
1517845350;2022-01-14 20:28:37;41684;1;265;265;156
1518399490;2022-01-15 10:28:43;41684;1;265;265;156
1517655519;2022-01-13 10:11:51;41684;1;265;265;156
1518376798;2022-01-15 11:13:52;41684;2;265;265;156
1517933881;2022-01-14 19:02:28;41684;2;265;265;156
1516632002;2022-01-10 14:37:15;41684;1;265;265;156
1517327302;2022-01-12 19:53:20;41684;1;265;265;156
1518455169;2022-01-16 18:39:21;41684;1;265;265;156
1518591427;2022-01-16 21:54:38;41684;1;265;265;156
1517391062;2022-01-13 19:36:16;41684;1;265;265;156
1517656557;2022-01-14 17:20:03;41684;2;265;265;156
1518277619;2022-01-15 10:29:08;41684;1;265;265;156
1517670652;2022-01-13 20:28:05;3041;1;230;230;177
1517168772;2022-01-11 20:06:42;3041;1;230;230;177
1517776601;2022-01-14 11:18:08;3041;1;230;230;177
1517179388;2022-01-12 09:49:29;3041;1;230;230;177
1518394823;2022-01-16 21:06:50;3041;1;230;230;177
1517667997;2022-01-13 16:35:11;28839;1;179;179;90
1517949651;2022-01-14 19:30:16;28839;1;179;179;90
1518138594;2022-01-15 17:16:16;28839;1;179;179;90
1518245357;2022-01-15 18:53:41;28839;1;179;179;90
1517412340;2022-01-13 12:50:33;28839;1;179;179;90
1517684904;2022-01-13 08:55:29;28839;1;179;179;90
1518497327;2022-01-16 15:04:01;28839;1;179;179;90
1516769132;2022-01-11 16:19:33;43307;1;149;82;53
1517691236;2022-01-14 11:41:51;1972;1;169;169;117
1518017068;2022-01-14 13:18:26;1972;1;169;169;117
1517826905;2022-01-14 10:45:13;1972;1;169;169;117
1517878524;2022-01-14 12:59:43;1972;2;169;169;117
1517752581;2022-01-14 18:30:50;1972;2;169;169;117
1517872931;2022-01-14 13:47:42;1972;1;169;169;117
1517647271;2022-01-14 11:53:30;1972;1;169;169;117
1517963857;2022-01-14 17:53:23;1972;1;169;169;117
1517836116;2022-01-14 18:20:51;4137;1;71;62;44
1517581907;2022-01-13 20:54:15;4137;1;71;62;44
1517588119;2022-01-13 19:38:07;4137;1;71;62;44
1517037423;2022-01-12 18:33:47;13016;1;77;69;36
1516677954;2022-01-10 20:05:25;105338;1;315;239;137
1517246923;2022-01-12 15:24:12;105338;3;315;239;136
1516706398;2022-01-10 20:10:57;10005;1;279;219;200
1516789614;2022-01-10 11:40:18;83008;1;199;134;85
1517210062;2022-01-12 19:19:25;6506;1;499;334;223
1517179784;2022-01-12 22:24:47;83008;1;189;134;85
1516560967;2022-01-10 15:54:11;10991;1;101;86;60
1516481163;2022-01-10 10:12:05;10991;1;101;86;60
1516715662;2022-01-10 11:33:52;10991;1;101;86;60
1516877154;2022-01-11 15:06:56;10991;1;101;86;60
1516717616;2022-01-11 20:33:53;10991;1;101;86;60
1516591402;2022-01-10 09:56:45;10991;1;101;86;60
1516525016;2022-01-10 16:29:13;1073;1;84;84;54
1516636807;2022-01-10 21:42:41;1073;1;84;84;54
1516865485;2022-01-11 20:44:09;11188;1;269;269;139
1517132915;2022-01-12 19:09:59;11188;1;269;269;139
1517146042;2022-01-12 10:50:20;11188;1;269;269;139
1517180321;2022-01-12 19:38:22;11188;1;269;269;139
1516837370;2022-01-11 20:01:30;4137;1;71;71;44
1517119160;2022-01-11 15:44:14;4137;1;71;71;44
1516591402;2022-01-10 09:56:45;10239;1;38;38;21
1516849383;2022-01-11 16:26:10;10239;1;38;38;20
1516799675;2022-01-11 11:30:24;10239;1;38;38;20
1516860574;2022-01-11 20:34:52;10239;2;38;38;20
1517184464;2022-01-12 14:41:44;10239;3;38;38;20
1517375710;2022-01-12 22:05:15;10239;1;38;38;20
1517077057;2022-01-11 11:42:00;10239;2;38;38;20
1516625315;2022-01-10 13:51:30;10239;1;38;38;21
1518355862;2022-01-16 14:56:27;3084;1;129;129;92
1518475369;2022-01-16 10:53:27;3084;1;129;129;92
1518287391;2022-01-15 12:31:09;3084;1;129;129;92
1517445088;2022-01-13 18:57:35;3084;1;129;129;92
1517552096;2022-01-13 17:51:30;3084;1;129;129;92
1517499518;2022-01-13 13:37:23;3084;1;129;129;92
1517741020;2022-01-14 14:53:46;3084;1;129;129;100
1517428760;2022-01-12 20:20:03;3084;1;129;129;98
1518121638;2022-01-15 08:38:38;3084;1;129;129;99
1518111356;2022-01-15 09:10:24;3084;1;129;129;99
1517643371;2022-01-14 14:17:42;3084;1;129;129;99
1517287390;2022-01-12 19:51:30;3084;1;129;129;99
1517222960;2022-01-12 18:17:12;3084;1;129;129;99
1518508456;2022-01-16 16:06:48;3084;1;129;129;92
1518479331;2022-01-16 15:23:41;3084;1;129;129;92
1518508024;2022-01-16 21:04:36;2029;1;39;39;28
1517412001;2022-01-12 13:33:59;2029;1;39;39;28
1517679218;2022-01-14 17:47:47;2029;2;39;39;28
1517799128;2022-01-14 13:22:39;26576;1;163;163;100
1517577255;2022-01-13 15:28:06;26576;1;163;163;100
1518513699;2022-01-16 13:49:50;42415;1;248;248;194
1518404528;2022-01-16 15:07:30;42415;1;248;248;194
1518575466;2022-01-16 13:51:46;42415;1;248;248;194
1518551835;2022-01-16 14:50:22;42415;1;248;248;194
1517019599;2022-01-12 10:18:51;24972;1;149;149;76
1516993229;2022-01-11 18:43:25;24972;1;149;149;76
1517170426;2022-01-12 16:05:05;24972;1;149;149;76
1516837074;2022-01-11 14:40:49;24972;1;149;149;76
1518240263;2022-01-16 09:15:38;2054;1;25;25;16
1516451703;2022-01-10 16:31:15;23901;1;59;59;45
1517452679;2022-01-13 17:14:24;23901;1;59;59;45
1517080461;2022-01-12 14:45:52;23901;1;59;59;45
1518210538;2022-01-15 12:27:21;23901;1;59;59;45
1517969239;2022-01-15 14:42:21;23901;1;59;59;45
1517207363;2022-01-13 21:15:02;23901;1;59;59;45
1517112870;2022-01-12 09:01:31;23901;1;59;59;45
1517343477;2022-01-13 18:01:19;23901;1;59;59;45
1517455184;2022-01-13 15:40:28;23901;1;59;59;45
1516726728;2022-01-10 11:50:48;23901;1;59;59;45
1517722637;2022-01-14 15:21:32;23901;1;59;59;45
1516760434;2022-01-10 20:11:14;23901;1;59;59;45
1517453900;2022-01-13 08:45:04;23901;1;59;59;45
1517367922;2022-01-13 19:02:26;23901;1;59;59;45
1517139978;2022-01-12 17:25:18;23901;1;59;59;45
1517243478;2022-01-12 13:33:07;23901;1;59;59;45
1517824106;2022-01-14 16:33:27;23901;1;59;59;45
1517830856;2022-01-14 17:48:47;23901;1;59;59;45
1517910366;2022-01-14 16:43:18;23901;1;59;59;45
1517664335;2022-01-13 20:08:28;23901;1;59;59;45
1516823346;2022-01-11 10:45:48;23901;2;59;59;45
1517786950;2022-01-14 18:07:30;23901;1;59;59;45
1517701118;2022-01-14 15:09:38;23901;1;59;59;45
1517735136;2022-01-14 15:41:19;23901;1;59;59;45
1517280390;2022-01-12 21:58:32;23901;1;59;59;45
1518033004;2022-01-14 17:33:43;23901;1;59;59;45
1516996975;2022-01-11 17:50:14;23901;1;59;59;45
1517558729;2022-01-13 17:03:50;23901;1;59;59;45
1518289149;2022-01-15 10:38:46;23901;1;59;59;45
1517145785;2022-01-12 16:41:51;23901;1;59;59;45
1517068130;2022-01-12 13:17:09;23901;2;59;59;45
1516936055;2022-01-11 19:31:31;23901;1;59;59;45
1518673413;2022-01-16 13:09:22;39492;1;210;210;114
1518710955;2022-01-16 12:21:38;2054;1;25;25;16
1518468159;2022-01-16 12:09:11;2054;1;25;25;16
1518162038;2022-01-15 22:28:45;2054;1;25;25;16
1517840461;2022-01-14 18:58:03;1278;3;29;29;16
1517581907;2022-01-13 20:54:15;1278;1;29;29;16
1518284224;2022-01-15 14:07:05;1278;1;29;29;16
1517245909;2022-01-12 16:32:45;1278;2;29;29;16
1518090645;2022-01-15 21:21:50;1278;1;29;29;16
1518479739;2022-01-16 19:28:19;1278;1;29;29;16
1518375708;2022-01-16 15:02:13;11435;1;209;209;110
1518127196;2022-01-15 22:32:49;12844;1;72;72;29
1518715504;2022-01-16 15:05:04;12844;2;72;72;29
1518397652;2022-01-16 16:58:52;12844;1;72;72;29
1518210538;2022-01-15 12:27:21;12844;1;72;72;29
1518153660;2022-01-15 20:39:27;12844;2;72;72;29
1518150259;2022-01-15 16:38:27;12844;1;72;72;29
1517770073;2022-01-14 21:38:55;12844;6;72;72;29
1516902830;2022-01-11 19:26:01;12844;3;72;72;28
1516807955;2022-01-11 19:34:53;12844;6;72;72;28
1518661078;2022-01-16 13:16:22;12844;1;72;72;29
1518419154;2022-01-16 18:10:43;12844;1;72;72;29
1517933881;2022-01-14 19:02:28;53585;2;74;74;41
1518224458;2022-01-15 09:36:23;53585;1;74;74;41
1518367297;2022-01-15 12:35:30;53585;1;74;74;41
1518104044;2022-01-14 16:20:50;53585;1;74;74;41
1517211274;2022-01-12 11:58:53;53585;3;74;74;41
1517773800;2022-01-14 10:16:53;53585;1;74;74;41
1518187254;2022-01-15 16:39:29;53585;1;74;74;41
1518690564;2022-01-16 15:20:15;53585;2;74;74;41
1516956006;2022-01-11 17:14:21;53585;1;74;74;41
1517070945;2022-01-12 14:58:19;53585;1;74;74;41
1518455119;2022-01-16 17:12:37;53585;2;74;74;41
1517102658;2022-01-12 17:38:31;53585;1;74;74;41
1518722281;2022-01-16 14:57:40;53585;1;74;74;41
1518314590;2022-01-15 19:23:26;53585;1;74;74;41
1516834806;2022-01-11 20:00:56;53585;3;74;74;41
1518583371;2022-01-16 15:51:18;53585;1;74;74;41
1517424810;2022-01-13 13:59:52;53585;2;74;74;41
1517741020;2022-01-14 14:53:46;53585;1;74;74;41
1517966753;2022-01-14 08:43:18;53585;1;74;74;41
1518484596;2022-01-16 16:05:28;53585;2;74;74;41
1518082888;2022-01-15 12:55:50;53585;2;74;74;41
1518208006;2022-01-15 15:24:15;53585;2;74;74;41
1517263275;2022-01-12 21:04:02;53585;1;74;74;41
1518355820;2022-01-15 17:23:31;53585;1;74;74;41
1517796322;2022-01-14 20:35:16;53585;1;74;74;41
1518177964;2022-01-15 18:40:46;53585;1;74;74;41
1517651444;2022-01-13 10:20:31;53585;2;74;74;41
1518375708;2022-01-16 15:02:13;53585;1;74;74;41
1516571493;2022-01-10 09:00:54;29319;2;329;329;137
1516898228;2022-01-11 17:26:41;29319;2;329;329;137
1516948396;2022-01-11 15:47:31;10005;1;279;279;200
1518086564;2022-01-15 17:08:38;10005;1;279;279;203
1517929945;2022-01-15 14:44:08;10991;1;101;101;60
1517550023;2022-01-14 15:18:08;23627;1;1599;1119;1156
1517798248;2022-01-14 18:28:12;18450;1;279;195;149
1518628117;2022-01-16 13:24:27;18450;1;279;279;149
1516790204;2022-01-10 15:30:15;46906;1;31;31;23
1516570044;2022-01-10 14:00:56;46906;1;31;31;23
1517818600;2022-01-14 15:17:37;23627;1;1599;1119;1156
1518014176;2022-01-14 17:09:47;18450;1;279;195;149
1517205158;2022-01-12 22:50:16;46906;1;31;31;23
1516729899;2022-01-10 16:37:37;14644;1;229;229;116
1518620555;2022-01-16 11:45:53;14644;1;229;229;118
1518250793;2022-01-15 20:03:22;14644;1;229;229;118
1518475369;2022-01-16 10:53:27;14644;1;229;229;118
1516569717;2022-01-10 18:41:08;14644;1;229;229;116
1518054912;2022-01-14 13:28:34;23253;1;229;229;135
1518017572;2022-01-15 14:26:50;23253;1;229;229;135
1516469542;2022-01-10 15:44:24;23253;1;229;229;135
1516795367;2022-01-11 22:42:55;23253;1;229;229;135
1516715694;2022-01-10 17:45:13;23253;1;229;229;135
1517594495;2022-01-13 22:02:20;23253;1;229;229;135
1517581452;2022-01-13 21:55:07;23253;1;229;229;135
1517866492;2022-01-14 16:53:40;23253;1;229;229;135
1517666676;2022-01-13 15:04:26;23253;1;229;229;135
1517497108;2022-01-13 17:49:12;23253;1;229;229;135
1517841781;2022-01-14 21:14:28;23253;1;229;229;135
1517568368;2022-01-13 12:16:49;23253;1;229;229;135
1516659528;2022-01-10 16:10:39;23253;1;229;229;135
1518008435;2022-01-14 21:43:31;23253;1;229;229;135
1517342209;2022-01-12 21:34:11;23253;1;229;229;135
1517634853;2022-01-13 12:16:04;23253;1;229;229;135
1517347467;2022-01-12 15:56:56;23253;1;229;229;135
1518159384;2022-01-15 15:50:18;23253;2;229;229;135
1517871024;2022-01-14 12:46:31;23253;1;229;229;135
1517113271;2022-01-12 10:08:44;23253;1;229;229;135
1516510633;2022-01-10 17:49:40;23253;1;229;229;135
1517107658;2022-01-12 16:13:12;23253;1;229;229;135
1517516037;2022-01-13 20:17:35;23253;1;229;229;135
1517405750;2022-01-13 19:29:44;43977;1;399;399;195
1516725473;2022-01-10 20:51:13;43977;1;399;399;195
1516555406;2022-01-10 20:28:30;43977;1;399;399;195
1517281219;2022-01-12 20:17:44;43977;1;399;399;195
1516880601;2022-01-11 20:54:18;92414;1;389;389;146
1518277745;2022-01-15 20:05:02;92414;1;389;389;146
1518082888;2022-01-15 12:55:50;21313;1;135;135;68
1517613752;2022-01-13 13:54:00;21313;1;135;135;68
1517915102;2022-01-14 11:31:58;54303;1;486;486;210
1517355537;2022-01-13 18:32:42;54303;1;486;486;210
1517708307;2022-01-13 19:02:41;54303;1;486;486;210
1517367922;2022-01-13 19:02:26;6873;1;119;119;74
1517907834;2022-01-14 10:44:18;6873;1;119;119;74
1517424810;2022-01-13 13:59:52;6873;1;119;119;74
1517999535;2022-01-14 21:50:45;6873;1;119;119;74
1517782881;2022-01-14 22:31:58;27524;1;119;119;76
1517774882;2022-01-14 10:38:43;2254;1;165;165;110
1516898228;2022-01-11 17:26:41;2254;1;165;165;110
1518383423;2022-01-16 16:57:04;2254;1;165;165;110
1516764784;2022-01-10 20:24:31;2254;1;165;165;110
1518667004;2022-01-16 16:46:18;26085;1;289;289;145
1518142091;2022-01-15 16:35:18;26085;1;289;289;145
1517147245;2022-01-12 11:38:46;12916;1;349;349;169
1518570795;2022-01-16 19:54:03;12916;1;349;349;195
1516551305;2022-01-10 15:27:03;12916;1;349;349;169
